achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,average_heartrate,average_watts,device_watts,kilojoules,max_heartrate,workout_type
1,2,65231186,1,5.6592,0,FALSE,TRUE,9.994299999999999,6600,694.6,262.3,34.452473,-119.589998,75FBB3B4-E865-4506-B262-9F0FA3662034,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,7060035341,7,FALSE,a7060035341,2,g_hqEfj|xUIxAs@p@KZEZGFw@Hs@VJGAEc@`@uClAs@n@qAn@{A`@cCJHL?d@YMCJOLe@Qw@bAUDYCGMNq@?[Ec@MYsDoDCQJUf@WfBJx@Rd@d@dBfALCp@k@p@SLOTwAr@a@H{@^Sl@KJGHUEk@O]m@m@Og@?g@f@s@FUE[]o@Gc@DOx@y@jASNSCSk@eAC_BE]k@w@Fm@E}@F}AJMvAQ`Am@bAR\Ap@Th@K`@WAe@cBkBMiAH[~AeATc@AWIKq@So@e@[EWO[g@CORyAEe@a@Y{@e@M]G}@OWKEo@JkAyAi@kAWSk@MYPNMa@`@QjAs@z@QCk@o@KAQNc@rBUn@O~@s@T_@Vu@lASxA{@dAs@HSNMVCj@OX]PcA]_@@]b@wALy@bAi@\EHBPd@jA\TpAzADj@uAfCYx@q@TChAFnAsA|@UZkAt@YAUMo@kA_@WoAk@e@Ao@_@YAEPCpC[b@]CIX]Le@p@Ct@M|@KVMD_AMu@g@SUe@@SJ?^UTk@BUXc@TwA`@[\YNuAPWX]LWMMWUOi@Gg@Ji@CQLSIYa@s@[gAJ_@As@QQQSu@FyAKq@Be@G{@H_@M_DOQg@BUGa@i@QE[JAT`@jAEj@KZq@x@]j@]Ds@OSPJv@?b@Jh@?l@Ih@L~@Ef@UZG@eC]WFANVv@Dh@EX_@v@B|@GXiAdAYh@w@DGN@|@Wn@eBfAOVN^x@`@XXL\Hx@HNNBp@g@Rk@f@SPYh@yAxAa@d@[IFoBOe@OK@IJUCp@GNSdD{@n@@JHVh@LLDC@Kc@wBDg@AO\UPBBUx@_Ab@y@nA]FHBMFFKQ^WRAFRt@VhAz@h@Pd@@nC~@JNEERB`@b@\x@NH\KDFb@GZKf@]`AN\e@XFXX^?JOTFvCKZGr@LNJ\QJ@Fk@FCBK`AOHUJPd@JPSv@E^Jl@h@ZAHOd@HJNbAP|@^pAAdCz@|D`@ZIP[TaAPa@Gg@ZVJ@~@Mb@E@`@JPbAv@|AdBNx@DhANDRE`@k@p@i@VH?F@MJPTD@]DOvAGbCm@t@c@|@u@fA_@zAw@LMr@SjAORgAt@w@EFBC,11.43,6356,🙅‍♀️🦨,0,1,FALSE,2,2022-04-29T13:14:44Z,2022-04-29T06:14:44Z,34.452521,-119.589638,(GMT-08:00) America/Los_Angeles,433.3,0,FALSE,Hike,7515082780,7515082780,-25200,everyone,142.8,NA,NA,NA,173,NA
3,2,65231186,1,6.1704,2,FALSE,TRUE,18.7737,12387,626.8,276.1,37.082961,-121.851945,2D53CF85-2360-4408-8518-B36BBBFFAEB9,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,7036182598,13,FALSE,a7036182598,2,oviaFdcvfVI`@bDsEzA`AUdBaClFkAjESDL@EVkA|Ci@dDS|E[dB?`B[bBLdBUnAAxFqBpDDxBO\LhBIzAy@hEu@`AEbCkAbCQdFcA|BYdBKdDZ`FuCbFGtDmB~D}DbONlNLxDRt@w@Hg@d@Fb@]vAiBvEo@~C_AhBWtA@t@TXnBz@BzAg@tBOfCRxAg@lAmAvADzC]|AsABwAt@m@vAl@lA|BbBGXl@_@oBzAa@v@Qr@EhDZ|@`Bb@fAtAX|C|CG`CcCdAc@l@d@CxB{@pBSbBJ`@d@TPtAmCpG\rCpBTt@j@VfAjAJb@rE~C|A~@~CxAnAv@F|AeA`BL`@u@nATMjAZr@E`@_AhC_@PL`Am@hCFrALHvDgAd@mA|@sEfAkB\HZfAd@KRsA^}DMuFJeB`@w@M_AHs@r@[zBvEh@JVWWUP{@MDXmB|@mAp@Q|@eAFNMSlAwCDs@s@aABUzA{BjASLUw@gCDa@n@EVr@`ARJYIiAPR^jCn@n@Wj@ApBTdANE]o@Ak@LmBV[Go@PqBi@gCEsC`@K\bDhBlBDj@`@V?Ue@LErAlB^z@z@MHPC_@e@RwAc@G@UWD_@g@LoDvAkF?p@XoAIHC]Ho@RIM@Q{@l@q@Bv@ZPn@`C|AGj@Xv@i@i@y@MeDt@u@Hb@a@~@|@L^SYiEo@}AXUFNAYQb@[Ic@cAk@MCa@Ht@IxBmA_@o@r@g@u@w@?Hc@mBcB]{Au@ScBZR@qAp@oAS]]cCd@uAdBm@Oc@y@gCR]{@OZ_@hGB|ARt@SbF{@pBmAjGwAhAeADTrAgAnC@bBYtA{BdDWBeBjD}A^_Ae@mAJoBv@o@A]RJ`CoDlB}BuE{@Ka@mAy@k@}AEc@qABaC`CwFgAkCpAmEUgCiAHaCnCaDT[e@WsCm@y@gBo@[u@DeE|@kB`AiAWDmBeBe@u@?m@Vs@nAm@Vk@|AFF}EvBeE[wAdAoGOeAiAUi@g@Mk@PoA`CqIpDwJd@k@q@eHLiAKcIzDeOvAkC\kEvC_F[aFJiDVaB`AsBWy@BwA^e@TaBx@uAAsCt@a@Vw@B{@Um@TgBn@cAKaCJiBdByD@sBJs@NNOYDmG|@{JFyCp@qDvBaGTIL{AdCuFNeByAg@YbA}CjEFS,15.9624,10955,Team boikers will never beat team hoikers 🤘,0,0,FALSE,2,2022-04-24T17:00:17Z,2022-04-24T10:00:17Z,37.082805,-121.851548,(GMT-08:00) America/Los_Angeles,590,0,FALSE,Hike,7489313622,7489313622,-25200,everyone,149.9,NA,NA,NA,187,NA
0,2,65231186,1,5.0868,0,FALSE,TRUE,10.001,9062,357.3,163.6,37.28606,-122.055513,F2B9E012-9C68-49A6-80AC-3D62E4280BA9,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,7030012515,11,FALSE,a7030012515,2,ylqbFb|}gVM`@FC_@}@CNHn@C`@Uh@@d@k@jAsBh@E@PESRi@LaA`A[v@i@Rg@CKh@GH{Ad@Ib@b@l@Xz@i@Bm@Uq@e@_@?Wq@m@e@g@Q{@GOOOmAE_BKy@_@cAIi@Au@Hc@Ai@Py@OQy@USQ@URi@?MCIg@CYeAB_@LO@[w@s@Q[CSBOf@}@HYIaBO_@QQ]MiBQ?H|@h@BRMV{@DALXbBEV]BSSS_Ak@sAu@YQYq@[qAqA}As@a@cAo@c@U_AQSWA[LYVOl@J^D@J[BDD`@L^@jALf@NVf@PJZAhAI`@o@rACPTz@Mn@@h@KPcALEH@^Ln@PV~@?d@`@^N`AF\RBHCGTEh@Bx@QJJc@xATx@AV]dA?lHBn@En@Y|@OTk@?o@c@I@GRARFLp@RnAr@hADv@VOO[u@GC?J^Tl@x@h@Lz@hA|@GVHv@bB^^d@TxEOtAOh@Wj@iAPA`@Xt@HPLf@jAZlBFhBWzBDf@Tl@n@l@Rf@A`@Ul@BTTAjCy@h@JVN@XGF]De@Z}@`Ac@XCPVd@JZ?XMn@Af@PdAAtAr@a@`@?\T^j@tAz@x@NjABlAKRVH~@HLlANn@`@`B`@r@D_AgBc@Q_@c@QKd@l@l@NlAtBp@S|ABZQ|@wALk@Bu@Vi@rA_Ap@cA`BoBpAuCrCgCx@iAH?JoAG]KMc@Em@Wc@m@e@_@OY@[b@_A`EcDd@o@Bj@c@lCKfAQ\YHAIVCTYt@qFAa@FQPZ\dD^HFJCZH~AB~AOzAUf@[PyCP_@f@M@QMeALeB`@_Ad@qA^UVOh@GbBTr@G\aBpAwAd@m@t@wAz@YBIIGa@c@gAc@i@OgAa@}@]YkAYQQAn@q@jACb@M^q@b@]Lg@@]IMSKw@]OSDO_@i@_@Fm@Qu@?uAc@wBWQm@ImCv@UE@WTq@A]Q_@o@o@Uu@Ae@RyBCmAMiAUcAc@cAOKu@Ii@]@oA[uBH[PEnAr@`AJKQIe@a@{@@YdBq@Lk@b@Bf@O^}@|@}@bAc@`Ba@LMTi@PeAN[Dg@E}@LBVz@CX,9.558,7080,Flew too close to the sun,0,0,FALSE,2,2022-04-23T18:17:21Z,2022-04-23T11:17:21Z,37.286051,-122.055218,(GMT-08:00) America/Los_Angeles,330.3,0,FALSE,Hike,7482549771,7482549771,-25200,everyone,125.4,NA,NA,NA,166,NA
0,2,65231186,1,5.508,0,FALSE,TRUE,8.4882,6054,676.8,298.8,34.464171,-119.712526,4A66E630-7F80-4E77-A2A3-AC45F83FD86A,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,7023099933,5,FALSE,a7023099933,2,shjqEnltyUOYg@H[PU?U{@e@e@GDBCAMk@oAMy@Ss@KUk@g@g@Rs@RO@YSI@m@^WFGCOa@@o@V}@Be@GiBGSi@m@SIIAYNoBe@Bk@P_@LgAOc@a@k@c@QOQAkAe@o@s@g@WmAYAcAr@g@RQZa@NQGFe@\y@Jk@?qASu@_@Uo@GB]COeAs@_@{@a@Wu@UEGBMHIz@QRc@DYEQUI]?KOf@m@NWBm@Kc@U]G_@W_@Bq@Kw@FIGYi@k@[FYCIGOc@u@DMM@i@Ii@]KKMCi@JQFa@Gs@Ws@DOPQBUKa@[e@Ce@NUl@LFGd@yBJOJCNXFlAj@pAP?^WXCFYGe@i@_BA_@Rq@C[Xc@d@gB\a@HBHLZvATHn@ELOGQe@]AMBEl@?h@k@zAHPRr@xBpAp@DADQi@a@YuAEmAWa@IWEk@Lm@Gs@Pe@CYM]e@i@MM_@MOQWeA]o@Kq@QCy@z@sAPgAbAoAz@[NWAQYs@MEQHYTQXGFMh@a@V]Bc@ASq@wAaAWIUk@e@DgBU_A?]BAEKGHDF?K?HHGAJ?EIJ?LJb@Dv@@rAl@h@NZ|@F`@rAHn@GTa@Ve@h@_@JMLOVBPPPX@|@f@\Kh@i@To@PDHC`As@JQVJT?^Uf@s@`@FDr@Vb@VdALRf@Rd@d@Vh@BXM\CXDZKx@Dh@HVX`@@bAACZzAJR^R?PEByAu@u@iCIC}AKMDQ\SLi@A@Tl@d@MVI@{@EG{@[q@MGQJc@tAGFIl@Uf@Cb@MZDn@d@rAAJJl@GLi@AUVI?Ea@S]Ma@EcAYWUJ[dAM~@KH[SYHCj@n@tAIVUXBRXlA?RQh@?h@LNV@PP@dAPXp@OJFJl@HDt@Mf@l@Gl@H^Gj@Vh@H^VRDNH`AITUJWj@DTFFd@ELJ@NWr@cAZILBL|An@LT?VFFnAz@DRIHDTp@@ZNPhAE^@h@MZ@PGPKTI@CPD^TB@GXCrAcAv@c@JBDn@FXRR\Jj@dABJGZ?b@`A\PZRd@Bd@Yz@OVEXDLNJ`@DRNj@@n@ULHLZXZNdB?d@KXARWLDhAHZNBn@]^GVPRCp@OPQVGHBJZd@d@NxAb@fAh@fAPT?JLVTJh@Ih@Y^o@,9.738000000000001,5548,Let the weekend of hiking commence! ,0,0,FALSE,2,2022-04-22T13:06:27Z,2022-04-22T06:06:27Z,34.464265,-119.712874,(GMT-08:00) America/Los_Angeles,393,0,FALSE,Hike,7475038728,7475038728,-25200,everyone,149.2,NA,NA,NA,195,NA
0,1,65231186,1,5.508,7,FALSE,TRUE,16.5671,12730,728.4,301.9,34.542972,-119.782073,648F6877-A8E3-4EDC-87C7-8F6C7D681A66,FALSE,FALSE,g10199228,TRUE,FALSE,FALSE,6998200226,13,FALSE,a6998200226,2,ytyqEt|azUqAKoAo@}EkGoCeHM{AFeBuAcEEaAd@qCE_Af@oAwB}De@}CBs@^oAlFgIl@qBQaAu@MmB\a@IaC_C}Hy@yEKiJx@{A_Au@eAqAm@gH[_BbAy@jAuAAsCjDeChA_BpBs@FK^Dp@Ew@yASs@^qADqEqAkACaCs@iAwCaBaBqAVi@WkBEg@o@k@QwAr@Ug@l@eAUuAiEiDgAeD_@qC@eBt@mCJyAM{Ac@[EqAk@Og@RLoAoAy@Wu@oBa@m@e@d@qBBiAo@uCkAkAMu@JYo@iAf@b@Dh@?e@We@]IKa@mCWQgAq@k@{@oCC_A}@yA[XwBLqAYkCUGv@qAb@KEHe@K[q@_@w@yAaA@w@w@cAL]WNa@WqA\@Vm@K_AZ_ASuAm@Dj@Ed@w@SYB{AQk@Lc@[y@iBi@d@gAUk@m@w@NcBUiAXaF{BiEx@MnAL~@c@r@Jp@o@tBp@t@{@LDTh@A`CjAlAqAvCDr@xAaB|A{@`@mAT}CXXKr@t@zA`AwA|@{@fE{AvBKNhAl@d@xAJxAa@dAjAx@g@lAx@|B}@j@JjB[bCcA`@q@^Df@zDvBjAG^m@XsB_Au@d@I`@LzBz@lB?`A_@vB|BlCq@R~@d@kAxECp@LZ`BhAXpAfBjB?~@_@bD[p@@d@bATl@p@`B`@^~@Il@aC`ED`@n@j@AtBwBpE?dB[\g@BQv@q@Rw@vA@`@l@Xn@lA[x@GvEz@lA`CdA^b@fGd@p@`Aj@zB_@r@o@Bk@d@g@dBe@`@IUp@aBoA{Bw@AuAnA_BTkAjAg@kBQWaCo@CTdA~@OZo@k@yAKm@_AYASn@j@rAIDw@mA}@i@]{C_@IZrDdA|CbDpCn@dAFl@c@r@@d@l@XbAm@vBjA`AITVjBB~AjAp@tB`An@tAf@|A@rDhAfBEp@]xAE|AcAt@u@zDoBnAqBf@YtAd@t@Qd@ZpB_@Rc@~@FrC|@Tp@Cz@\n@x@I`A]rA~@`B@hBt@`A[tBfAhAFdDmBrBw@nBTpDjAdAk@`BFy@jDaF`Hc@bBAv@^dCdBjC\nAc@l@?~Ai@zB@t@nAbDP`F~CrI|DxE|DxA,9.5868,10825,Redemption Hike,0,0,FALSE,2,2022-04-17T14:15:32Z,2022-04-17T07:15:32Z,34.54301,-119.782026,(GMT-08:00) America/Los_Angeles,453.6,0,FALSE,Hike,7448037266,7448037266,-25200,everyone,142,NA,NA,NA,183,NA
43,2,65231186,1,21.5136,3,FALSE,FALSE,32.3543,5526,57.5,2.3,34.4164481386542,-119.719055844471,A1E9E0EF-6202-4CD7-AC62-3DE5BA81BE6A-activity.fit,FALSE,FALSE,b9318843,FALSE,FALSE,FALSE,6993328627,8,FALSE,a6993328627,2,_deqEr}~yUxDfF@rAp@nFvAbHQlAQxNLxBMp@\~@xB|B`@vASlVx@PrHJt@ZUnGp@jC~EfJf@b@Tz@zBjEfBzAj@bAJnBn@jD\x@EZkAhA\lEhBpKjQ~^dB|EVbCDfMt@vGJvEjA`P|@fGVfN}@jCBpAXv@x@\Zd@~C|LnA|HPb[d@|EHnEhDzUKfDkA`E^n@bHbFbApBzFvGn@@x@iAh@SrAGr@Z`@n@VbAI~@Hn@TJjAYl@c@XtCGRm@d@ItE|BjDnBhEp@vB`@pCt@rAzD`L|DdGnCxBAl@wAlAGrA]EDt@Kd@Jv@O|B]n@?tBpLD?vJ{F?S`@?`HNr@@~GG`KMj@a@j@k@KmBVgA_BEyGqAuHOgCXg@bACPm@CsD\m@hBP`ASbAN`@OlFC?oJRiC]iEJcCzEr@zGjBdDbBbApAbA?hAe@nDrABf@WjAu@fA^vAh@^JhAV^BbC[`AcB~@M`@LlAMt@aGjCi@h@qGb@yA^KM?_AHSdBKjDeApAkAbA_CH_CnA{BXFPtBlAnERb@R?SXaGdCa@b@lBlCRz@On@cDjBr@z@Uv@EjBq@p@PVIl@^xAo@lAgAPBdBqCh\J~BGhQAb@OPqo@QVyA_@uEC}B`@gDIuBO_@H@RwAA_EUcAR_A?qEQw@T{@?oGHa@YMQk@lA_D_@cDRqE~A{Cd@aC?eFXm@Ue@@{CMEHaEIeCN}@OmAB{BDUfAEV{@`AAPU?kEPk@fGUNBBr@`C?RMPiAr@c@d@eAM_@uCiCu@w@sAsCc@a@qDuKw@oAa@kC}@uC_BkDcCaEN}Et@i@c@yCMGe@d@yARK_@D_Bk@{AkAk@cBZgAnAk@@qGuHy@cBuG{E]k@Bg@h@}@^yANuBuDcXC{Cc@uGOgYi@uEaEmP_@aA_A_@SeA@gBp@eBYwMMqBk@_DqAgUi@kDUkDKiOaAyD{Roa@g@}B_@kDm@eCYkErAcAs@aDa@eE]w@oCqC_CoF_@SmAqBe@qAwBqDk@mCVmFEWu@YiIOOQFoV]mA{BmCUy@FcBViSe@y@kByMEkA{EwGdAwEbCcZz@{i@^eDjAuDdF{IfEqFbHyHhBuCzMiXtG{QvFuIjAcCp@cDR}HXaAx@eA`@iAfE_[j@iLsA_S?gARaAtEwIfCxB`JpJ`@@jVa_@,46.6128,5414,Trying to become a boiker again (cont from last recording),0,18,FALSE,2,2022-04-16T19:26:36Z,2022-04-16T12:26:36Z,34.4379226583987,-119.766819449142,(GMT-08:00) America/Los_Angeles,130.3,0,FALSE,Ride,7442720494,7442720494,-25200,everyone,NA,124.3,FALSE,672.9,NA,10
3,2,65231186,1,23.3676,0,FALSE,TRUE,5.9,966,57.5,27.7,34.437907,-119.766861,A06E418A-B832-4EC2-B5D1-44B34005DEB1,FALSE,FALSE,b9318843,TRUE,FALSE,FALSE,6993041293,2,FALSE,a6993041293,2,cdaqEpuuyUe@l@uA|BaB`Ca@r@UV]j@Q\a@b@KT[`@IFCHm@`A[b@U`@uAlBoAxBuAlBOEqCqCu@aA_B}As@}@{@cAaAw@WKI@OP]|@]n@uCpGCV?\RtCB|@ZxG?^RdDU`GGjBEl@_@pCOx@y@bG_BxKUr@o@p@a@~@K^Gv@?pCKnCCXIRKj@]tA]t@g@x@yAtBMVq@dAm@x@k@fA_AtBm@`BgApD_AvBwA|Dc@z@O^[h@i@hAGBo@|@?NSVYv@w@vACTe@f@]`AW`@Sd@ORIZMFuAzBg@`@]f@c@b@U\o@r@W\IFa@l@[\{A~AKRY\W^kAzA_@l@c@x@YXm@fAO^w@pAc@bAGD}@pDM`AGfAClECz@?nAIpFCf@?fBEhB?z@Cj@@d@QzHSvCk@dFCv@m@bIQ`DQjAk@vBAPEHALHTTRFLHD,41.5152,909,Campus ride (watch died),0,0,FALSE,2,2022-04-16T19:10:11Z,2022-04-16T12:10:11Z,34.416404,-119.719084,(GMT-08:00) America/Los_Angeles,45.8,0,FALSE,Ride,7442401370,7442401370,-25200,everyone,159.4,141.2,FALSE,128.3,180,10
1,1,65231186,1,5.5116,7,FALSE,TRUE,2.9915,2023,396.3,262.2,34.452479,-119.590047,ABA5205A-A81A-4162-9597-20CCA339B9ED,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6985676694,10,FALSE,a6985676694,2,c_hqEll|xUO\IBKTUXMVK^G?GDI@UCK?c@NOHWTSFi@X}Aj@y@r@cAh@s@No@R}BH?JCHDZKCCGIR]BU?ACUJ_@b@OBEAKOCMAq@Kq@KSY[mAiAWQ_@_@EKAMHa@HMFCVEr@N^AL@h@LTNXZB?n@\b@^JDVIj@e@^GNKRYBi@DUFMJI`@QDODk@ZUx@QLO?[E[Q]m@m@IUCS?[DQ^e@JU?OEMFd@g@j@Ub@HJBZJTl@l@LXFR?h@CHGFO?YDUFWLIbAEF[DYXEx@O\UL[FKDa@^WHKC_@_@q@]k@k@m@MWEc@@c@K[@SJCFEPARCF@HF?VZh@^nApACGMI\\P^DPF|A@ANJH?FAh@s@GHj@i@H@NPBCf@TFKEIB]BIbBINCZM~@SbAm@p@o@xAg@RMp@WTUTK\IbAMHEBYHOz@iAAB,10.5768,1954,"Lol worst hike ever, sprayed by a skunk",0,0,FALSE,2,2022-04-15T13:14:41Z,2022-04-15T06:14:41Z,34.452505,-119.589982,(GMT-08:00) America/Los_Angeles,134.2,0,FALSE,Hike,7434399561,7434399561,-25200,everyone,151.2,NA,NA,NA,172,NA
10,2,65231186,1,4.9824,2,FALSE,TRUE,29.1289,23444,753.1,140.6,34.452445,-119.589954,6FC4FC00-A6C2-479E-8C20-5C96C0904E74,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6922027469,17,FALSE,a6922027469,2,_ihqEjpwyUeCs@}CnBuB_CuEp@gHqAcC{BeCVW~A_EgA}@RGpBvCrDyBg@cGtBkDdGsEUw@nBmCw@yBd@eCfDqEaA}AdAsB}IqFcHmDs@sBp@kEaB_CiEcBiA[aBsIyH{ASyAyG~Bv@Rc@M_AoAq@dCNWiAhAeIE{DzCXw@aBlA|@c@cB~@l@]}AkALvB_BtBkJIkBnA}@ZpDdBbBd@eJhAgB]iENoAb@@sAcCiAWy@mBnBeG_B~@Ru@gAH@qCu@BAc@XkC~ByCEqDk@GBaByAaCbBZTkBhBhBpEJlBcCs@sCqGcHt@oCaCgJmBcAO`@d@hEgDPeAo@dASiA_@fAs@}EcAbA?aBy@rAQc@{CgEiD_@_EcB]iEhAg@dD_BbAIqPl@gCo@yCv@oAy@uA|Ae@R_BqAoAvA}CzBwNhBqFvCeC|BiJcB_Bs@yA]_DvA}@KuDnA`AG}DeA]|BRiAiDb@sD|AiBVtA^c@\|@^cCnC_@vAkFhBcB~@qEdDE~DfIdAsBuBcAj@}EzBN|@_BnJoBUeH_GeCMs@dC_EpA}EfC}@b@mCuAgFBwEj@KWmEn@qMjAdA[sDdAzA|B??e@WeA`BdACeGbAeB[oBn@y@EiA]bAq@Ov@aAq@`@Cy@kDxEqAg@Na@g@`@o@mBbDkAtEgGv@wBa@CFgAjAaDa@uAfFqDbB{EvEuA`BoDbDdAlLkGiFcCMY^KwAIkBgBkFLw@eEk@OPp@m@t@DyAoB}GkBAtAsBSaFc@a@nAX|@gAf@hHxAjA~BJf@dAi@uBwB}AL{B|ByFfFoER{A_Aq@IsBlC]nBkDsAj@fGqIeAYaB~@CsCkAy@AeEf@sAgCkE_EwAiGb@aAiAbBV^MBB|@{AbB?lAsExC{@yA{Ih@oB`I]jBoA_AyAd@_B_CgGbFcCZoA}@kFrBoEMqEy@u@hBQDl@iBkCPaC`AiBwEmHe@{BpDXEyBq@LMq@lAoBxBYzB|@jB}AgE_C\kEiA{Hd@{A{AcD`CcDzCaFbAqDfAVyAuBXcB_@aAd@mE|AkDa@mB\uAp@^_AeEf@CQaAb@V[}AZi@x@DKaAbAE_@q@`BeBx@kIe@_F}Am@{B`A{DuFBcA_BgBv@{Dk@iClAcCAqA}D{NNcBsACb@aB{B^~@iDoAmA`AuBwEcC@eIoCp@XmBiAuCFUd@i@dANjAuC~A{@fElFv@pChBcBvFq@zLmFpAeC,9.8208,21053,~Trying~ to be half as cool as Nine Trails runners,0,4,FALSE,2,2022-04-02T13:47:26Z,2022-04-02T06:47:26Z,34.454089,-119.72886,(GMT-08:00) America/Los_Angeles,1701.8,0,FALSE,Hike,7365518505,7365518505,-25200,everyone,145.6,NA,NA,NA,183,NA
0,2,65231186,1,5.3424000000000005,0,FALSE,TRUE,8.5007,5881,676.7,295,34.463998,-119.712258,163FC205-0983-4FE4-B9C2-0188BBAD0DCA,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6911641184,10,FALSE,a6911641184,2,ifjqEnityUk@D]p@YBURe@RMAUa@USa@iAE@[q@K}@Os@a@i@M?IYc@CSRq@Rs@Sw@^WCGo@B_@Vu@Jk@Im@?k@Oa@w@m@q@Dm@G}@[@Ob@kADs@k@eAy@e@ISFe@CW[k@w@_@IQQcAWEg@RmAnAk@H@MNKCo@La@?cAHa@Mk@Sa@eAS@g@EGMQ_Ak@Kc@MSiA]MQ?IfAYRc@BYIYk@CKE?KJW\WNY@m@Mg@We@K_@SWFq@Gc@Bi@EOi@_@y@BIMCOQSc@HQIIoAm@_@CUNeAGu@Qk@Z{@k@qA?a@NOn@?l@_CPEPd@?`@Hb@j@fANARUh@IDUKu@e@cAEm@b@_BFIHo@\s@Fc@LKJDVp@Lv@VDf@EROKU]SE[p@?^c@RGlAFRPv@~BpAp@CANG?EEMWIKQ]cBA{@Yc@GWEk@Ju@Ge@Po@C[Uc@a@c@g@SMQWcA]q@Mq@GGQBs@x@GE[RKEe@JaDrC_@@]]q@SAWDSx@[`AiABq@e@uAQO}@MK[e@a@@kBSgABYGCCNBBBQ@FEEAHDIDFIGCRDTCDNl@@f@?lAt@f@RZr@Nf@~A?^IRaAdAOHKC[TGTTT^Dp@h@TExDuCh@Ab@Wd@o@PENJDH@j@T`@ZjANPd@Rl@p@HPDb@Sh@Fj@Ij@Bp@^r@BdAZ~ANR\N@HMLqAw@s@qBSY{AGWZSNi@?ED@Lj@^@RMJs@DMECo@]y@a@CS\MfAYz@IHMr@M^@^l@`BDt@c@?a@\K?E_@Wm@QqAWYOJIP[nACb@IDYMa@XAf@XZPr@IRIDCXL^Hp@Ab@Oj@Fj@ZDPN@\DFCXDPLLP@\MRL@TJNv@C^\HVKXHZEr@DT\b@^bABv@KT]\KZLZl@CFTSj@KJgA\@TzAn@LPPl@d@Zh@RDRKLAR~@DRLPx@GNAxAMp@[b@N^b@ERUv@YLU`AYRfAHJj@Tb@r@DZO`@DVXRX?JHTp@TT@PINKr@W^EXDRPJvA\n@YR?^j@Pb@HxAOfAMVCXDhA`@CRQh@?FKZPb@Ed@]\Gv@z@Nl@JbAh@xAVb@PHXn@XFNAv@a@X@PUD]XMDYOM,9.4608,5727,Thursday AM hikes got me feeling like it’s Friday,0,0,FALSE,2,2022-03-31T13:05:06Z,2022-03-31T06:05:06Z,34.46389,-119.712396,(GMT-08:00) America/Los_Angeles,397.1,0,FALSE,Hike,7354241023,7354241023,-25200,everyone,139.5,NA,NA,NA,191,NA
